Sentence #,Word,POS,Tag 
Sentence: 2625,day,,O
Sentence: 2625,4,,O
Sentence: 2625,",",,O
Sentence: 2625,his,,O
Sentence: 2625,fever,,B-Sign_symptom
Sentence: 2625,had,,O
Sentence: 2625,subsided,,O
Sentence: 2625,and,,O
Sentence: 2625,symptoms,,B-Sign_symptom
Sentence: 2625,were,,O
Sentence: 2625,much,,O
Sentence: 2625,improved,,O
Sentence: 2625,.,,O
Sentence: 2626,The,,O
Sentence: 2626,transaminase,,O
Sentence: 2626,levels,,O
Sentence: 2626,",",,O
Sentence: 2626,CRP,,O
Sentence: 2626,and,,O
Sentence: 2626,platelet,,O
Sentence: 2626,counts,,O
Sentence: 2626,gradually,,O
Sentence: 2626,normalized,,B-Lab_value
Sentence: 2626,(,,O
Sentence: 2626,Fig.,,O
Sentence: 2626,3,,O
Sentence: 2626,),,O
Sentence: 2626,.,,O
Sentence: 2627,A,,O
Sentence: 2627,follow-up,,O
Sentence: 2627,chest,,O
Sentence: 2627,X-ray,,O
Sentence: 2627,was,,O
Sentence: 2627,clear,,B-Lab_value
Sentence: 2627,(,,O
Sentence: 2627,Fig.,,O
Sentence: 2627,2b,,O
Sentence: 2627,),,O
Sentence: 2627,and,,O
Sentence: 2627,he,,O
Sentence: 2627,was,,O
Sentence: 2627,discharged,,O
Sentence: 2627,in,,O
Sentence: 2627,hospital,,O
Sentence: 2627,day,,O
Sentence: 2627,13,,O
Sentence: 2627,without,,O
Sentence: 2627,any,,O
Sentence: 2627,complications,,B-Sign_symptom
Sentence: 2627,.,,O
Sentence: 2628,Our,,O
Sentence: 2628,patient,,O
Sentence: 2628,was,,O
Sentence: 2628,a,,O
Sentence: 2628,7-year-old,,B-Age
Sentence: 2628,Italian,,O
Sentence: 2628,boy,,B-Sex
Sentence: 2628,born,,O
Sentence: 2628,after,,O
Sentence: 2628,an,,O
Sentence: 2628,uneventful,,O
Sentence: 2628,gestation,,O
Sentence: 2628,of,,O
Sentence: 2628,normal,,O
Sentence: 2628,duration,,O
Sentence: 2628,.,,O
Sentence: 2629,At,,O
Sentence: 2629,the,,O
Sentence: 2629,age,,O
Sentence: 2629,of,,O
Sentence: 2629,16,,O
Sentence: 2629,months,,O
Sentence: 2629,",",,O
Sentence: 2629,he,,O
Sentence: 2629,presented,,O
Sentence: 2629,with,,O
Sentence: 2629,a,,O
Sentence: 2629,clinically,,B-Detailed_description
Sentence: 2629,evident,,O
Sentence: 2629,enlarged,,B-Sign_symptom
Sentence: 2629,abdomen,,O
Sentence: 2629,and,,O
Sentence: 2629,was,,O
Sentence: 2629,referred,,O
Sentence: 2629,for,,O
Sentence: 2629,oncological,,B-Nonbiological_location
Sentence: 2629,examination,,O
Sentence: 2629,.,,O
Sentence: 2630,Initial,,O
Sentence: 2630,tests,,O
Sentence: 2630,revealed,,O
Sentence: 2630,anemia,,B-Sign_symptom
Sentence: 2630,",",,O
Sentence: 2630,thrombocytopenia,,B-Sign_symptom
Sentence: 2630,",",,O
Sentence: 2630,and,,O
Sentence: 2630,splenomegaly,,B-Sign_symptom
Sentence: 2630,.,,O
Sentence: 2631,A,,O
Sentence: 2631,bone,,O
Sentence: 2631,marrow,,O
Sentence: 2631,biopsy,,O
Sentence: 2631,revealed,,O
Sentence: 2631,the,,O
Sentence: 2631,presence,,O
Sentence: 2631,of,,O
Sentence: 2631,foam,,B-Sign_symptom
Sentence: 2631,cells,,O
Sentence: 2631,",",,O
Sentence: 2631,which,,O
Sentence: 2631,led,,O
Sentence: 2631,to,,O
Sentence: 2631,suspicion,,O
Sentence: 2631,of,,O
Sentence: 2631,lysosomal,,O
Sentence: 2631,storage,,O
Sentence: 2631,disease,,O
Sentence: 2631,.,,O
Sentence: 2632,Biochemical,,O
Sentence: 2632,testing,,O
Sentence: 2632,revealed,,O
Sentence: 2632,elevated,,B-Lab_value
Sentence: 2632,level,,O
Sentence: 2632,of,,O
Sentence: 2632,acid,,O
Sentence: 2632,phosphatase,,O
Sentence: 2632,(,,O
Sentence: 2632,47.8,,B-Lab_value
Sentence: 2632,IU/L,,O
Sentence: 2632,[,,O
Sentence: 2632,normal,,O
Sentence: 2632,range,,O
Sentence: 2632,5,,O
Sentence: 2632,¡V,,O
Sentence: 2632,7,,O
Sentence: 2632,IU/L,,O
Sentence: 2632,],,O
Sentence: 2632,),,O
Sentence: 2632,and,,O
Sentence: 2632,chitotriosidase,,O
Sentence: 2632,activity,,O
Sentence: 2632,(,,O
Sentence: 2632,508,,B-Lab_value
Sentence: 2632,nmol/mg,,O
Sentence: 2632,protein,,O
Sentence: 2632,[,,O
Sentence: 2632,normal,,O
Sentence: 2632,range,,O
Sentence: 2632,5.9,,O
Sentence: 2632,¡V,,O
Sentence: 2632,41.0,,O
Sentence: 2632,nmol/mg,,O
Sentence: 2632,protein,,O
Sentence: 2632,],,O
Sentence: 2632,),,O
Sentence: 2632,",",,O
Sentence: 2632,as,,O
Sentence: 2632,well,,O
Sentence: 2632,as,,O
Sentence: 2632,reduced,,B-Lab_value
Sentence: 2632,beta-glucosidase,,O
Sentence: 2632,activity,,O
Sentence: 2632,(,,O
Sentence: 2632,2,,B-Lab_value
Sentence: 2632,nmol/mg/protein,,O
Sentence: 2632,[,,O
Sentence: 2632,normal,,O
Sentence: 2632,range,,O
Sentence: 2632,4.5,,O
Sentence: 2632,¡V,,O
Sentence: 2632,18.0,,O
Sentence: 2632,nmol/mg/protein,,O
Sentence: 2632,],,O
Sentence: 2632,),,O
Sentence: 2632,.,,O
Sentence: 2633,Molecular,,O
Sentence: 2633,analysis,,O
Sentence: 2633,showed,,O
Sentence: 2633,homozygous,,B-Detailed_description
Sentence: 2633,L444P,,B-Detailed_description
Sentence: 2633,mutations,,B-Sign_symptom
Sentence: 2633,in,,O
Sentence: 2633,the,,O
Sentence: 2633,GBA,,O
Sentence: 2633,gene,,O
Sentence: 2633,(,,O
Sentence: 2633,OMIM,,O
Sentence: 2633,reference,,O
Sentence: 2633,606463,,O
Sentence: 2633,),,O
Sentence: 2633,",",,O
Sentence: 2633,confirming,,O
Sentence: 2633,the,,O
Sentence: 2633,diagnosis,,O
Sentence: 2633,of,,O
Sentence: 2633,chronic,,O
Sentence: 2633,NGD,,O
Sentence: 2633,.,,O
Sentence: 2634,The,,O
Sentence: 2634,patient,,O
Sentence: 2634,began,,O
Sentence: 2634,ERT,,B-Therapeutic_procedure
Sentence: 2634,at,,O
Sentence: 2634,a,,O
Sentence: 2634,dosage,,O
Sentence: 2634,of,,O
Sentence: 2634,60,,B-Dosage
Sentence: 2634,U/kg,,O
Sentence: 2634,every,,O
Sentence: 2634,2,,O
Sentence: 2634,weeks,,O
Sentence: 2634,at,,O
Sentence: 2634,the,,O
Sentence: 2634,age,,O
Sentence: 2634,of,,O
Sentence: 2634,18,,O
Sentence: 2634,months,,O
Sentence: 2634,.,,O
Sentence: 2635,Thereafter,,O
Sentence: 2635,",",,O
Sentence: 2635,when,,O
Sentence: 2635,the,,O
Sentence: 2635,patient,,O
Sentence: 2635,reached,,O
Sentence: 2635,the,,O
Sentence: 2635,age,,O
Sentence: 2635,of,,O
Sentence: 2635,30,,O
Sentence: 2635,months,,O
Sentence: 2635,",",,O
Sentence: 2635,we,,O
Sentence: 2635,decided,,O
Sentence: 2635,to,,O
Sentence: 2635,combine,,O
Sentence: 2635,ERT,,B-Therapeutic_procedure
Sentence: 2635,with,,O
Sentence: 2635,SRT,,B-Therapeutic_procedure
Sentence: 2635,with,,O
Sentence: 2635,miglustat,,B-Medication
Sentence: 2635,.,,O
Sentence: 2636,This,,O
Sentence: 2636,clinical,,O
Sentence: 2636,decision,,O
Sentence: 2636,was,,O
Sentence: 2636,approved,,O
Sentence: 2636,by,,O
Sentence: 2636,our,,O
Sentence: 2636,institution,,O
Sentence: 2636,¡¦s,,O
Sentence: 2636,ethics,,O
Sentence: 2636,committee,,O
Sentence: 2636,",",,O
Sentence: 2636,and,,O
Sentence: 2636,informed,,O
Sentence: 2636,consent,,O
Sentence: 2636,was,,O
Sentence: 2636,obtained,,O
Sentence: 2636,from,,O
Sentence: 2636,the,,O
Sentence: 2636,patient,,O
Sentence: 2636,¡¦s,,O
Sentence: 2636,parents,,O
Sentence: 2636,before,,O
Sentence: 2636,commencing,,O
Sentence: 2636,combination,,O
Sentence: 2636,therapy,,O
Sentence: 2636,.,,O
Sentence: 2637,The,,O
Sentence: 2637,dose,,O
Sentence: 2637,of,,O
Sentence: 2637,miglustat,,B-Medication
Sentence: 2637,was,,O
Sentence: 2637,adjusted,,B-Detailed_description
Sentence: 2637,according,,O
Sentence: 2637,to,,O
Sentence: 2637,the,,O
Sentence: 2637,patient,,O
Sentence: 2637,¡¦s,,O
Sentence: 2637,body,,O
Sentence: 2637,surface,,O
Sentence: 2637,area,,O
Sentence: 2637,and,,O
Sentence: 2637,was,,O
Sentence: 2637,uptitrated,,O
Sentence: 2637,during,,O
Sentence: 2637,the,,O
Sentence: 2637,first,,O
Sentence: 2637,4,,O
Sentence: 2637,weeks,,O
Sentence: 2637,with,,O
Sentence: 2637,the,,O
Sentence: 2637,following,,O
Sentence: 2637,scheme,,O
Sentence: 2637,:,,O
Sentence: 2637,one-third,,O
Sentence: 2637,of,,O
Sentence: 2637,target,,O
Sentence: 2637,dose,,O
Sentence: 2637,during,,O
Sentence: 2637,weeks,,O
Sentence: 2637,1,,O
Sentence: 2637,and,,O
Sentence: 2637,2,,O
Sentence: 2637,",",,O
Sentence: 2637,two-thirds,,O
Sentence: 2637,of,,O
Sentence: 2637,target,,O
Sentence: 2637,dose,,O
Sentence: 2637,during,,O
Sentence: 2637,weeks,,O
Sentence: 2637,3,,O
Sentence: 2637,and,,O
Sentence: 2637,4,,O
Sentence: 2637,",",,O
Sentence: 2637,and,,O
Sentence: 2637,target,,O
Sentence: 2637,dose,,O
Sentence: 2637,(,,O
Sentence: 2637,100,,B-Dosage
Sentence: 2637,mg,,O
Sentence: 2637,three,,O
Sentence: 2637,times,,O
Sentence: 2637,daily,,O
Sentence: 2637,),,O
Sentence: 2637,after,,O
Sentence: 2637,1,,O
Sentence: 2637,month,,O
Sentence: 2637,.,,O
Sentence: 2638,From,,O
Sentence: 2638,2,,O
Sentence: 2638,weeks,,O
Sentence: 2638,before,,O
Sentence: 2638,starting,,O
Sentence: 2638,miglustat,,B-Medication
Sentence: 2638,therapy,,O
Sentence: 2638,",",,O
Sentence: 2638,the,,O
Sentence: 2638,patient,,O
Sentence: 2638,also,,O
Sentence: 2638,followed,,O
Sentence: 2638,specific,,O
Sentence: 2638,dietary,,B-Therapeutic_procedure
Sentence: 2638,modifications,,O
Sentence: 2638,",",,O
Sentence: 2638,avoiding,,B-Detailed_description
Sentence: 2638,high,,O
Sentence: 2638,intake,,O
Sentence: 2638,of,,O
Sentence: 2638,carbohydrate-containing,,O
Sentence: 2638,food,,O
Sentence: 2638,in,,O
Sentence: 2638,single,,O
Sentence: 2638,meals,,O
Sentence: 2638,",",,O
Sentence: 2638,especially,,O
Sentence: 2638,foods,,B-Detailed_description
Sentence: 2638,high,,O
Sentence: 2638,in,,O
Sentence: 2638,disaccharides,,O
Sentence: 2638,",",,O
Sentence: 2638,such,,O
Sentence: 2638,as,,O
Sentence: 2638,sucrose,,O
Sentence: 2638,and,,O
Sentence: 2638,maltose,,O
Sentence: 2638,",",,O
Sentence: 2638,to,,O
Sentence: 2638,ensure,,O
Sentence: 2638,acceptable,,O
Sentence: 2638,gastrointestinal,,O
Sentence: 2638,tolerability,,O
Sentence: 2638,.,,O
Sentence: 2639,He,,O
Sentence: 2639,experienced,,O
Sentence: 2639,mild,,B-Severity
Sentence: 2639,episodes,,O
Sentence: 2639,of,,O
Sentence: 2639,diarrhea,,B-Sign_symptom
Sentence: 2639,after,,O
Sentence: 2639,commencing,,O
Sentence: 2639,miglustat,,B-Medication
Sentence: 2639,therapy,,O
Sentence: 2639,",",,O
Sentence: 2639,which,,O
Sentence: 2639,decreased,,B-Lab_value
Sentence: 2639,in,,O
Sentence: 2639,frequency/severity,,O
Sentence: 2639,over,,O
Sentence: 2639,time,,O
Sentence: 2639,.,,O
Sentence: 2640,From,,O
Sentence: 2640,the,,O
Sentence: 2640,start,,O
Sentence: 2640,of,,O
Sentence: 2640,ERT/miglustat,,O
Sentence: 2640,combination,,O
Sentence: 2640,treatment,,O
Sentence: 2640,",",,O
Sentence: 2640,we,,O
Sentence: 2640,observed,,O
Sentence: 2640,a,,O
Sentence: 2640,reduction,,O
Sentence: 2640,in,,O
Sentence: 2640,splenomegaly,,B-Sign_symptom
Sentence: 2640,and,,O
Sentence: 2640,a,,O
Sentence: 2640,gradual,,O
Sentence: 2640,normalization,,B-Lab_value
Sentence: 2640,of,,O
Sentence: 2640,hematological,,O
Sentence: 2640,values,,O
Sentence: 2640,and,,O
Sentence: 2640,plasma,,O
Sentence: 2640,angiotensin-converting,,O
Sentence: 2640,enzyme,,O
Sentence: 2640,activity,,O
Sentence: 2640,(,,O
Sentence: 2640,Table,,O
Sentence: 2640,1,,O
Sentence: 2640,),,O
Sentence: 2640,.,,O
Sentence: 2641,Plasma,,O
Sentence: 2641,chitotriosidase,,O
Sentence: 2641,was,,O
Sentence: 2641,evaluated,,O
Sentence: 2641,at,,O
Sentence: 2641,the,,O
Sentence: 2641,time,,O
Sentence: 2641,of,,O
Sentence: 2641,diagnosis,,O
Sentence: 2641,and,,O
Sentence: 2641,then,,O
Sentence: 2641,approximately,,O
Sentence: 2641,every,,B-Frequency
Sentence: 2641,6,,O
Sentence: 2641,months,,O
Sentence: 2641,during,,O
Sentence: 2641,follow-up,,O
Sentence: 2641,.,,O
Sentence: 2642,Values,,O
Sentence: 2642,showed,,O
Sentence: 2642,an,,O
Sentence: 2642,initial,,B-Lab_value
Sentence: 2642,reduction,,O
Sentence: 2642,after,,B-Detailed_description
Sentence: 2642,the,,O
Sentence: 2642,start,,O
Sentence: 2642,of,,O
Sentence: 2642,ERT,,O
Sentence: 2642,",",,O
Sentence: 2642,with,,O
Sentence: 2642,a,,O
Sentence: 2642,further,,O
Sentence: 2642,",",,O
Sentence: 2642,substantial,,O
Sentence: 2642,",",,O
Sentence: 2642,and,,O
Sentence: 2642,sustained,,B-Lab_value
Sentence: 2642,decrease,,O
Sentence: 2642,after,,B-Detailed_description
Sentence: 2642,commencement,,O
Sentence: 2642,of,,O
Sentence: 2642,miglustat,,O
Sentence: 2642,treatment,,O
Sentence: 2642,(,,O
Sentence: 2642,Fig.,,O
Sentence: 2642,1,,O
Sentence: 2642,),,O
Sentence: 2642,.,,O
Sentence: 2643,The,,O
Sentence: 2643,patient,,O
Sentence: 2643,has,,O
Sentence: 2643,been,,O
Sentence: 2643,followed,,O
Sentence: 2643,according,,B-Detailed_description
Sentence: 2643,to,,O
Sentence: 2643,recommended,,O
Sentence: 2643,guidelines,,O
Sentence: 2643,for,,O
Sentence: 2643,GD,,O
Sentence: 2643,",",,O
Sentence: 2643,which,,O
Sentence: 2643,specify,,O
Sentence: 2643,a,,O
Sentence: 2643,complete,,O
Sentence: 2643,neurological,,O
Sentence: 2643,examination,,O
Sentence: 2643,",",,O
Sentence: 2643,clinical,,O
Sentence: 2643,evaluation,,O
Sentence: 2643,of,,O
Sentence: 2643,ocular,,O
Sentence: 2643,movements,,O
Sentence: 2643,",",,O
Sentence: 2643,and,,O
Sentence: 2643,psychological,,O
Sentence: 2643,evaluations,,O
Sentence: 2643,every,,B-Frequency
Sentence: 2643,6,,O
Sentence: 2643,¡V,,O
Sentence: 2643,12,,O
Sentence: 2643,months,,O
Sentence: 2643,[,,O
Sentence: 2643,10,,O
Sentence: 2643,],,O
Sentence: 2643,.,,O
Sentence: 2644,After,,O
Sentence: 2644,5,,B-Duration
Sentence: 2644,years,,O
Sentence: 2644,of,,O
Sentence: 2644,combination,,B-Therapeutic_procedure
Sentence: 2644,therapy,,O
Sentence: 2644,and,,O
Sentence: 2644,follow-up,,O
Sentence: 2644,",",,O
Sentence: 2644,the,,O
Sentence: 2644,patient,,O
Sentence: 2644,did,,O
Sentence: 2644,not,,O
Sentence: 2644,show,,O
Sentence: 2644,any,,O
Sentence: 2644,signs,,O
Sentence: 2644,of,,O
Sentence: 2644,neurological,,B-Sign_symptom
Sentence: 2644,impairment,,O
Sentence: 2644,.,,O
Sentence: 2645,As,,O
Sentence: 2645,of,,O
Sentence: 2645,February,,O
Sentence: 2645,2016,,O
Sentence: 2645,",",,O
Sentence: 2645,he,,O
Sentence: 2645,had,,O
Sentence: 2645,not,,O
Sentence: 2645,displayed,,O
Sentence: 2645,any,,O
Sentence: 2645,epileptic,,B-Sign_symptom
Sentence: 2645,crises,,O
Sentence: 2645,and,,O
Sentence: 2645,had,,O
Sentence: 2645,demonstrated,,O
Sentence: 2645,clinical,,B-Sign_symptom
Sentence: 2645,performance,,O
Sentence: 2645,and,,O
Sentence: 2645,cooperation,,O
Sentence: 2645,.,,O
Sentence: 2646,He,,O
Sentence: 2646,showed,,O
Sentence: 2646,good,,B-Lab_value
Sentence: 2646,muscular,,O
Sentence: 2646,tone,,O
Sentence: 2646,and,,O
Sentence: 2646,trophism,,O
Sentence: 2646,",",,O
Sentence: 2646,normal,,B-Lab_value
Sentence: 2646,reflexes,,O
Sentence: 2646,with,,O
Sentence: 2646,a,,O
Sentence: 2646,slight,,B-Severity
Sentence: 2646,hyperreflexia,,B-Sign_symptom
Sentence: 2646,in,,O
Sentence: 2646,his,,O
Sentence: 2646,legs,,O
Sentence: 2646,",",,O
Sentence: 2646,and,,O
Sentence: 2646,a,,O
Sentence: 2646,negative,,B-Lab_value
Sentence: 2646,Romberg,,O
Sentence: 2646,sign,,O
Sentence: 2646,.,,O
Sentence: 2647,His,,O
Sentence: 2647,toe,,O
Sentence: 2647,and,,O
Sentence: 2647,heel,,O
Sentence: 2647,deambulation,,O
Sentence: 2647,was,,O
Sentence: 2647,normal,,B-Lab_value
Sentence: 2647,.,,O
Sentence: 2648,In,,O
Sentence: 2648,particular,,O
Sentence: 2648,",",,O
Sentence: 2648,ocular,,O
Sentence: 2648,evaluations,,O
Sentence: 2648,revealed,,O
Sentence: 2648,no,,O
Sentence: 2648,evidence,,O
Sentence: 2648,of,,O
Sentence: 2648,saccadic,,B-Sign_symptom
Sentence: 2648,movement,,O
Sentence: 2648,velocity,,O
Sentence: 2648,reduction,,O
Sentence: 2648,and,,O
Sentence: 2648,normal,,B-Lab_value
Sentence: 2648,visual,,O
Sentence: 2648,evoked,,O
Sentence: 2648,potentials,,O
Sentence: 2648,.,,O
Sentence: 2649,The,,O
Sentence: 2649,patient,,O
Sentence: 2649,¡¦s,,O
Sentence: 2649,auditory,,O
Sentence: 2649,brain,,O
Sentence: 2649,responses,,O
Sentence: 2649,were,,O
Sentence: 2649,also,,O
Sentence: 2649,normal,,B-Lab_value
Sentence: 2649,.,,O
Sentence: 2650,In,,O
Sentence: 2650,addition,,O
Sentence: 2650,",",,O
Sentence: 2650,he,,O
Sentence: 2650,has,,O
Sentence: 2650,not,,O
Sentence: 2650,demonstrated,,O
Sentence: 2650,any,,O
Sentence: 2650,cognitive,,B-Sign_symptom
Sentence: 2650,impairment,,O
Sentence: 2650,",",,O
Sentence: 2650,and,,O
Sentence: 2650,he,,O
Sentence: 2650,has,,O
Sentence: 2650,regularly,,B-Detailed_description
Sentence: 2650,attended,,O
Sentence: 2650,school,,O
Sentence: 2650,with,,O
Sentence: 2650,good,,B-Detailed_description
Sentence: 2650,performance,,O
Sentence: 2650,since,,O
Sentence: 2650,the,,O
Sentence: 2650,age,,O
Sentence: 2650,of,,O
Sentence: 2650,5,,O
Sentence: 2650,years,,O
Sentence: 2650,.,,O
Sentence: 2651,A,,O
Sentence: 2651,64-year-old,,B-Age
Sentence: 2651,female,,B-Sex
Sentence: 2651,was,,O
Sentence: 2651,found,,O
Sentence: 2651,lying,,O
Sentence: 2651,down,,O
Sentence: 2651,after,,O
Sentence: 2651,10,,B-Duration
Sentence: 2651,¡V,,O
Sentence: 2651,12,,O
Sentence: 2651,hours,,O
Sentence: 2651,of,,O
Sentence: 2651,binge,,O
Sentence: 2651,drinking,,O
Sentence: 2651,.,,O
Sentence: 2652,She,,O
Sentence: 2652,was,,O
Sentence: 2652,taken,,O
Sentence: 2652,to,,O
Sentence: 2652,an,,O
Sentence: 2652,outlying,,O
Sentence: 2652,emergency,,B-Nonbiological_location
Sentence: 2652,department,,O
Sentence: 2652,(,,O
Sentence: 2652,ED,,B-Nonbiological_location
Sentence: 2652,),,O
Sentence: 2652,",",,O
Sentence: 2652,and,,O
Sentence: 2652,subsequently,,O
Sentence: 2652,transferred,,O
Sentence: 2652,to,,O
Sentence: 2652,our,,O
Sentence: 2652,hospital,,B-Nonbiological_location
Sentence: 2652,with,,O
Sentence: 2652,mental,,B-Sign_symptom
Sentence: 2652,status,,O
Sentence: 2652,changes,,O
Sentence: 2652,and,,O
Sentence: 2652,respiratory,,B-Sign_symptom
Sentence: 2652,distress,,O
Sentence: 2652,and,,O
Sentence: 2652,hypoxia,,B-Sign_symptom
Sentence: 2652,for,,O
Sentence: 2652,further,,O
Sentence: 2652,management,,O
Sentence: 2652,.,,O
Sentence: 2653,She,,O
Sentence: 2653,had,,O
Sentence: 2653,a,,O
Sentence: 2653,past,,O
Sentence: 2653,history,,O
Sentence: 2653,of,,O
Sentence: 2653,rheumatoid,,O
Sentence: 2653,arthritis,,O
Sentence: 2653,",",,O
Sentence: 2653,congestive,,O
Sentence: 2653,heart,,O
Sentence: 2653,failure,,O
Sentence: 2653,",",,O
Sentence: 2653,controlled,,O
Sentence: 2653,hypertension,,O
Sentence: 2653,",",,O
Sentence: 2653,and,,O
Sentence: 2653,alcoholism,,O
Sentence: 2653,.,,O
Sentence: 2654,She,,O
Sentence: 2654,smoked,,O
Sentence: 2654,two,,O
Sentence: 2654,packs,,O
Sentence: 2654,a,,O
Sentence: 2654,day,,O
Sentence: 2654,for,,O
Sentence: 2654,the,,O
Sentence: 2654,past,,O
Sentence: 2654,50,,O
Sentence: 2654,years,,O
Sentence: 2654,.,,O
Sentence: 2655,On,,O
Sentence: 2655,presentation,,O
Sentence: 2655,",",,O
Sentence: 2655,she,,O
Sentence: 2655,had,,O
Sentence: 2655,a,,O
Sentence: 2655,blood,,O
Sentence: 2655,pressure,,O
Sentence: 2655,of,,O
Sentence: 2655,176/80,,B-Lab_value
Sentence: 2655,mm/Hg,,O
Sentence: 2655,",",,O
Sentence: 2655,heart,,O
Sentence: 2655,rate,,O
Sentence: 2655,of,,O
Sentence: 2655,80,,B-Lab_value
Sentence: 2655,bpm,,O
Sentence: 2655,",",,O
Sentence: 2655,respirations,,O
Sentence: 2655,24,,B-Lab_value
Sentence: 2655,bpm,,O
Sentence: 2655,",",,O
Sentence: 2655,temperature,,O
Sentence: 2655,98,,B-Lab_value
Sentence: 2655,¢XF,,O
Sentence: 2655,(,,O
Sentence: 2655,36.7,,B-Lab_value
Sentence: 2655,¢XC,,O
Sentence: 2655,),,O
Sentence: 2655,.,,O
Sentence: 2656,Arterial,,O
Sentence: 2656,blood,,O
Sentence: 2656,gases,,O
Sentence: 2656,on,,O
Sentence: 2656,room,,B-Detailed_description
Sentence: 2656,air,,O
Sentence: 2656,showed,,O
Sentence: 2656,a,,O
Sentence: 2656,pH,,O
Sentence: 2656,of,,O
Sentence: 2656,7.30,,B-Lab_value
Sentence: 2656,",",,O
Sentence: 2656,PaCO2,,O
Sentence: 2656,60,,B-Lab_value
Sentence: 2656,",",,O
Sentence: 2656,PaO2,,O
Sentence: 2656,61,,B-Lab_value
Sentence: 2656,mm/Hg,,O
Sentence: 2656,",",,O
Sentence: 2656,H,,O
Sentence: 2656,CO3,,O
Sentence: 2656,29,,B-Lab_value
Sentence: 2656,mEq/L,,O
Sentence: 2656,",",,O
Sentence: 2656,and,,O
Sentence: 2656,saturation,,O
Sentence: 2656,92,,B-Lab_value
Sentence: 2656,%,,O
Sentence: 2656,which,,O
Sentence: 2656,improved,,O
Sentence: 2656,to,,O
Sentence: 2656,95,,B-Lab_value
Sentence: 2656,%,,O
Sentence: 2656,with,,O
Sentence: 2656,oxygen,,B-Therapeutic_procedure
Sentence: 2656,by,,O
Sentence: 2656,a,,O
Sentence: 2656,high,,B-Detailed_description
Sentence: 2656,flow,,O
Sentence: 2656,non-rebreather,,O
Sentence: 2656,mask,,O
Sentence: 2656,.,,O
Sentence: 2657,On,,O
Sentence: 2657,physical,,O
Sentence: 2657,examination,,O
Sentence: 2657,she,,O
Sentence: 2657,was,,O
Sentence: 2657,lethargic,,B-Sign_symptom
Sentence: 2657,",",,O
Sentence: 2657,disoriented,,B-Sign_symptom
Sentence: 2657,",",,O
Sentence: 2657,dysarthritic,,B-Sign_symptom
Sentence: 2657,",",,O
Sentence: 2657,but,,O
Sentence: 2657,without,,O
Sentence: 2657,neurological,,B-Sign_symptom
Sentence: 2657,focalization,,O
Sentence: 2657,.,,O
Sentence: 2658,Scattered,,B-Detailed_description
Sentence: 2658,expiratory,,B-Sign_symptom
Sentence: 2658,wheezes,,O
Sentence: 2658,were,,O
Sentence: 2658,noted,,O
Sentence: 2658,bilaterally,,O
Sentence: 2658,along,,O
Sentence: 2658,with,,O
Sentence: 2658,normal,,B-Lab_value
Sentence: 2658,heart,,O
Sentence: 2658,sounds,,O
Sentence: 2658,.,,O
Sentence: 2659,The,,O
Sentence: 2659,remaining,,O
Sentence: 2659,results,,O
Sentence: 2659,of,,O
Sentence: 2659,her,,O
Sentence: 2659,physical,,O
Sentence: 2659,examination,,O
Sentence: 2659,and,,O
Sentence: 2659,routine,,O
Sentence: 2659,laboratory,,O
Sentence: 2659,results,,O
Sentence: 2659,were,,O
Sentence: 2659,unremarkable,,B-Lab_value
Sentence: 2659,with,,O
Sentence: 2659,the,,O
Sentence: 2659,exception,,O
Sentence: 2659,of,,O
Sentence: 2659,a,,O
Sentence: 2659,leukocyte,,O
Sentence: 2659,count,,O
Sentence: 2659,of,,O
Sentence: 2659,"14,000",,B-Lab_value
Sentence: 2659,/,,O
Sentence: 2659,dL,,O
Sentence: 2659,with,,O
Sentence: 2659,88,,B-Lab_value
Sentence: 2659,%,,O
Sentence: 2659,neutrophils,,O
Sentence: 2659,.,,O
Sentence: 2660,Repeated,,O
Sentence: 2660,vitals,,O
Sentence: 2660,signs,,O
Sentence: 2660,were,,O
Sentence: 2660,consistent,,O
Sentence: 2660,with,,O
Sentence: 2660,a,,O
Sentence: 2660,normal,,B-Lab_value
Sentence: 2660,blood,,O
Sentence: 2660,pressure,,O
Sentence: 2660,but,,O
Sentence: 2660,evidence,,O
Sentence: 2660,of,,O
Sentence: 2660,tachycardia,,B-Sign_symptom
Sentence: 2660,in,,O
Sentence: 2660,the,,O
Sentence: 2660,monitor,,O
Sentence: 2660,.,,O
Sentence: 2661,Repeated,,O
Sentence: 2661,ABG,,O
Sentence: 2661,¡¦s,,O
Sentence: 2661,on,,O
Sentence: 2661,the,,O
Sentence: 2661,non-rebreather,,B-Therapeutic_procedure
Sentence: 2661,mask,,O
Sentence: 2661,showed,,O
Sentence: 2661,:,,O
Sentence: 2661,pH,,O
Sentence: 2661,7.22,,B-Lab_value
Sentence: 2661,",",,O
Sentence: 2661,PaCO2,,O
Sentence: 2661,78,,B-Lab_value
Sentence: 2661,",",,O
Sentence: 2661,PaO2,,O
Sentence: 2661,140,,B-Lab_value
Sentence: 2661,mm,,O
Sentence: 2661,Hg,,O
Sentence: 2661,",",,O
Sentence: 2661,H,,O
Sentence: 2661,CO3,,O
Sentence: 2661,30,,B-Lab_value
Sentence: 2661,mEq/L,,O
Sentence: 2661,",",,O
Sentence: 2661,and,,O
Sentence: 2661,hemoglobin,,O
Sentence: 2661,SaO2,,O
